PLOT_ID,X_albers,Y_albers,X_UTM,Y_UTM,Site,Forest,dbhThreshcm,PlotSizeAcres,PlotSize,RandomUniform,fpc,Elev_Class,CC_Class,Stratum,DOM_TYPE,Dom_Type_Label,Secondary_Label,LifeForm,ForestType,TCUFT,STBIOMS,Elev_ave,Elev_mode,Elev_stddev,Elev_variance,Elev_CV,Elev_IQ,Elev_skewness,Elev_kurtosis,Elev_AAD,Elev_MAD_median,Elev_MAD_mode,Elev_L2,Elev_L3,Elev_L4,Elev_LCV,Elev_Lskewness,Elev_Lkurtosis,Elev_P01,Elev_P05,Elev_P10,Elev_P20,Elev_P25,Elev_P30,Elev_P40,Elev_P50,Elev_P60,Elev_P70,Elev_P75,Elev_P80,Elev_P90,Elev_P95,Elev_P99,Pct_first_returns_above_ht,Pct_all_returns_above_ht,all_returns_above_ht_div_Total_first_returns_x_100,First_returns_above_ht,All_returns_above_ht,Pct_first_returns_above_mean,Pct_first_returns_above_mode,pct_all_returns_above_mean,pct_all_returns_above_mode,All_returns_above_mean_div_Total_first_returns_x_100,All_returns_above_mode_div_Total_first_returns_x_100,First_returns_above_mean,First_returns_above_mode,All_returns_above_mean,All_returns_above_mode,Total_first_returns,Total_all_returns
031102Lidar10066_0066,-1342842.885,-240292.9814,519887.1094,3808655.542,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.317252434,8438,2,3,ASP1_23,PIPO,update,update,update,update,1048.22,23.49,6.16,6.07,2.2,4.86,0.35,2.89,0.6,3.28,1.73,1.4,1.45,1.23,0.12,0.15,0.19,0.1,0.12,2.31,2.9,3.43,4.31,4.62,4.89,5.44,5.99,6.47,7.05,7.51,7.93,9.25,10.2,12.21,66.74,51.97,67.59,1493,1512,32.9,34.64,25.33,26.71,32.94,34.73,736,775,737,777,2237,2909
031102Lidar10067_0067,-1351580.975,-251552.8065,512974.0563,3796265.936,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.969277265,8113,3,3,ASP1_33,PIPO,update,update,update,update,5451,85.63,18.38,22.13,7.61,57.98,0.41,11.19,-0.8,2.4,6.32,4.13,3.82,4.18,-0.95,0.24,0.22,-0.22,0.05,2.18,3.22,4.97,10.86,13.15,16.37,19.17,20.87,22.32,23.54,24.34,24.95,26.39,27.22,28.04,54.18,51.31,66.07,2517,3069,40.66,28.35,33.77,22.25,43.48,28.65,1889,1317,2020,1331,4645,5981
031102Lidar10068_0068,-1350482.912,-251157.9878,514004.1137,3796823.753,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.72166092,8113,3,3,ASP1_33,PIPO,update,update,update,update,2228.88,49.09,13.1,12.27,4.83,23.37,0.36,5.99,0.05,2.9,3.76,2.96,2.97,2.71,0.0074,0.4,0.2,0.002724,0.14,2.76,4.29,6.19,9.39,10.13,10.99,12.04,13.01,14.1,15.36,16.13,16.99,19.09,21.32,24.68,50.76,44.07,54.25,2562,2738,25.89,30.25,22.02,25.78,27.1,31.74,1307,1527,1368,1602,5047,6212
031102Lidar10069_0069,-1351082.615,-250201.8554,513256.1325,3797666.817,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.651950919,8194,2,2,ASP1_22,PIPO,update,update,update,update,1004,25.65,8.27,8.28,3.59,12.92,0.43,5.32,0.33,2.32,2.94,2.69,2.76,2.05,0.16,0.15,0.24,0.07,0.07,2.1,2.63,3.81,4.99,5.4,5.89,6.96,8.14,8.86,9.95,10.72,11.62,13.85,14.75,16.16,36.72,33.67,39.35,1828,1959,19.8,19.74,17.53,17.48,20.49,20.42,986,983,1020,1017,4978,5818
031102Lidar10070_0070,-1350920.704,-248082.2296,513081.8145,3799768.138,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.013438158,8113,3,3,ASP1_33,PIPO,update,update,update,update,2140.28,38.02,13.75,12.47,4.77,22.76,0.34,6.55,0.3,2.57,3.86,3.26,3.34,2.7,0.17,0.28,0.19,0.06,0.1,4.64,6.44,7.6,9.45,10.45,11.21,12.1,13.3,14.59,16.2,17,17.75,20.48,22.67,24.76,41.03,38.02,45.39,2380,2633,20.51,24.79,17.93,21.74,21.41,25.96,1190,1438,1242,1506,5800,6925
031102Lidar10071_0071,-1349103.617,-247031.625,514723.568,3801080.275,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.13644157,8278,3,2,ASP1_32,PIPO,update,update,update,update,1971,36,10.53,2.76,5.88,34.59,0.55,8.3,0.46,2.31,4.73,4.16,7.16,3.32,0.37,0.22,0.31,0.11,0.06,2.11,2.51,2.92,4.59,5.73,7.13,8.68,9.93,11.12,12.45,14.03,16.26,20.02,21.1,23.91,39.85,36.6,43.82,2205,2425,20.62,41.47,18.59,38.11,22.26,45.63,1141,2295,1232,2525,5533,6625
031102Lidar10072_0072,-1365633.006,-241847.9153,497456.1143,3803581.143,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.15414926,8113,3,3,ASP1_33,PIPO,update,update,update,update,2489.88,47.99,9.79,6.67,4.17,17.43,0.42,6.42,-0.07,2.07,3.56,3.2,4.07,2.4,-0.05,0.1,0.24,-0.02,0.04,2.11,2.67,3.62,6.04,6.64,7.25,8.34,9.91,11.47,12.59,13.06,13.73,15.17,16.3,17.84,50.84,48.28,53.89,1385,1468,28.92,41.74,26.21,38.98,29.25,43.5,788,1137,797,1185,2724,3040
031102Lidar10073_0073,-1364850.854,-242399.7576,498321.7611,3803162.601,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.507891918,8113,3,3,ASP1_33,PSME,update,update,update,update,2251.21,41.59,11.05,11.63,3.53,12.51,0.31,5.32,-0.41,2.39,2.93,2.63,2.62,2.01,-0.19,0.13,0.18,-0.09,0.06,2.69,4.75,5.96,7.71,8.62,9.23,10.44,11.47,12.47,13.42,13.95,14.44,15.37,16.01,17.13,55.92,49.15,60.97,3372,3676,32.9,29.8,26.85,24.2,33.3,30.02,1984,1797,2008,1810,6029,7478
031102Lidar10074_0074,-1362734.64,-240471.1699,500121.9744,3805381.349,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.129347336,8438,2,3,ASP1_23,TEIX,update,update,update,update,2299.41,44.59,10.83,10.11,3.45,11.93,0.31,4.79,-0.24,2.61,2.82,2.41,2.62,1.96,-0.11,0.18,0.18,-0.05,0.09,2.35,4.86,6.05,7.88,8.65,9.1,10.04,11.02,12.09,12.88,13.44,13.99,14.95,15.97,18.12,57.34,51.4,62.83,3174,3478,32.91,37.43,27.04,30.94,33.06,37.83,1822,2072,1830,2094,5535,6766
031102Lidar10075_0075,-1359747.047,-239923.7702,503008.0303,3806383.151,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.488330427,8113,3,3,ASP1_33,PIPO,update,update,update,update,2205.07,42.2,13.74,14.15,2.72,7.42,0.19,3.04,-0.03,3.76,2.04,1.46,1.48,1.49,-0.03,0.28,0.1,-0.02,0.19,7.13,9.05,9.95,11.8,12.23,12.64,13.28,13.93,14.4,14.95,15.27,15.62,16.7,18.79,20.91,47.84,42.94,50.99,1320,1407,26.85,23.01,22.68,19.41,26.93,23.05,741,635,743,636,2759,3276
031102Lidar10076_0076,-1358801.03,-239169.8507,503829.9771,3807268.972,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.874294119,8113,3,3,ASP1_33,PIPO,update,update,update,update,1816,29.9,13.29,13.23,2.8,7.87,0.21,3.61,-0.58,3.32,2.2,1.82,1.86,1.56,-0.15,0.2,0.11,-0.09,0.13,5.73,7.98,9.3,11.1,11.71,12.11,12.9,13.46,14.28,14.94,15.33,15.63,16.71,17.43,18.55,47.4,40.35,50.02,1105,1166,26.34,27.06,21.28,21.87,26.38,27.11,614,631,615,632,2331,2889
031102Lidar10077_0077,-1350016.282,-243243.259,513215.9624,3804648.493,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.300457012,8113,3,3,ASP1_33,PIPO,update,update,update,update,2367.13,43.07,10.88,12.07,3.97,15.8,0.36,4.5,0.56,3.35,3.02,2.24,2.59,2.19,0.2,0.36,0.2,0.09,0.16,2.89,4.8,5.98,7.5,8.31,8.92,9.84,10.64,11.42,12.31,12.81,13.33,16.02,19.5,21.16,56.06,46.58,58.92,1433,1506,27.19,19.2,22.02,15.68,27.85,19.83,695,491,712,507,2556,3233
031102Lidar10078_0078,-1350002.603,-242222.5673,513068.045,3805650.294,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.870675315,8113,3,3,ASP1_33,PIPO,update,update,update,update,1786,38.71,10.2,13.77,4.29,18.47,0.42,7.12,-0.14,1.9,3.68,3.58,3.69,2.47,-0.1,0.04,0.24,-0.04,0.01,2.28,3.14,3.78,6,6.8,7.49,9.07,10.3,11.86,13.33,13.92,14.39,15.7,16.55,17.61,41.78,39.15,44.92,918,987,23.3,12.47,20.74,10.86,23.8,12.47,512,274,523,274,2197,2521
031102Lidar10079_0079,-1348965.534,-245712.5269,514652.2343,3802393.762,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.280391206,8438,2,3,ASP1_23,PIPO,update,update,update,update,1183,23.73,7.83,5.76,2.32,5.39,0.29,3.44,-0.15,2.56,1.9,1.74,2.34,1.32,-0.03,0.12,0.16,-0.02,0.09,2.36,3.84,4.85,5.82,6.17,6.53,7.2,7.83,8.54,9.25,9.61,9.97,10.84,11.43,12.62,52.85,43.49,54.18,1637,1678,27.7,44.59,22.29,36.26,27.76,45.17,858,1381,860,1399,3097,3858
031102Lidar10080_0080,-1345476.398,-244698.728,517963.6175,3803930.301,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.545628269,7808,1,3,ASP1_13,PIPO,update,update,update,update,724,18.4,5.77,6.55,2,4,0.34,2.86,0.03,2.27,1.66,1.45,1.55,1.14,-0.00081,0.08,0.19,-0.000706,0.07,2.11,2.47,2.84,3.85,4.28,4.6,5.24,5.9,6.43,6.86,7.14,7.54,8.45,9.07,10.01,43.76,37.07,44.17,1507,1521,25.84,18.44,21.69,15.47,25.84,18.44,890,635,890,635,3443,4103
031102Lidar10081_0081,-1340467.869,-243113.1472,522696.5453,3806263.439,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.905197729,7808,1,3,ASP1_13,PIPO,update,update,update,update,707.07,17.45,5.59,4.61,2.16,4.68,0.38,3.12,0.47,2.57,1.77,1.54,1.55,1.22,0.12,0.09,0.21,0.1,0.08,2.11,2.44,2.88,3.55,3.9,4.19,4.76,5.36,6.01,6.64,7.02,7.49,8.68,9.59,10.97,44.45,39.71,44.57,1171,1174,23.53,31.89,20.97,28.41,23.53,31.89,620,840,620,840,2634,2956
031102Lidar10082_0082,-1338840.764,-240936.9407,523971.4351,3808648.24,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.345723314,8194,2,2,ASP1_22,PIPO,update,update,update,update,1122.13,23.59,8.22,10.15,2.61,6.86,0.31,3.94,0.02,2.44,2.16,1.98,2.3,1.49,0.002611,0.12,0.18,0.001745,0.08,2.63,3.91,4.73,5.88,6.23,6.66,7.45,8.18,9.07,9.84,10.17,10.44,11.57,12.65,13.83,32.47,29.28,33.21,2322,2375,16.52,8.55,14.58,7.54,16.54,8.55,1182,612,1183,612,7151,8109
031102Lidar10083_0083,-1337964.006,-240446.7745,524766.3667,3809264.856,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.8941268,8438,2,3,ASP1_23,PIPO,update,update,update,update,1954.93,38.27,9.47,10.59,3.5,12.25,0.36,5.35,-0.25,2.18,2.93,2.55,2.44,2,-0.14,0.12,0.21,-0.07,0.06,2.39,3.28,4.2,6.01,6.83,7.52,8.8,9.97,10.86,11.67,12.18,12.64,13.67,14.59,16.21,57.3,50.43,59.8,2294,2394,34.24,26.9,28.98,22.75,34.37,26.97,1371,1077,1376,1080,4003,4747
031102Lidar10084_0084,-1356995.661,-237283.0147,505327.6675,3809398.25,"fourFri, P1",Sitgreaves,12.7,0.2,1/5 Acre,0.495733954,8049,3,1,ASP1_31,PIPO,update,update,update,update,1641.5,26.46,18.44,19.95,3.84,14.8,0.2,5.11,-0.73,3.53,3.01,2.13,2.04,2.12,-0.3,0.3,0.11,-0.14,0.14,8.08,11.3,13.2,15.27,15.85,17.25,18.28,19.19,20.03,20.55,20.96,21.46,22.69,24.04,25.35,17.37,17.73,18.93,765,834,10.64,7.69,10.12,7.29,10.8,7.78,469,339,476,343,4404,4702
031102Lidar10085_0085,-1354346.411,-235607.3279,507698.5771,3811452.196,"fourFri, P1",Sitgreaves,12.7,0.2,1/5 Acre,0.114854564,8278,3,2,ASP1_32,PIPO,update,update,update,update,3049,48.38,22.95,26.22,7,49.1,0.3,7.74,-1.23,4.24,5.31,3.8,3.7,3.72,-0.88,0.59,0.16,-0.23,0.16,2.48,5.3,13.03,18.63,20.12,21.12,22.68,24.45,26.09,27.23,27.87,28.63,30.17,31.27,32.61,29.94,31.16,35.55,1687,2003,19.91,13.86,18.46,12.32,21.06,14.05,1122,781,1187,792,5634,6428
031102Lidar10086_0086,-1352358.592,-236367.023,509796.8942,3811017.952,"fourFri, P1",Sitgreaves,12.7,0.2,1/5 Acre,0.804724005,8278,3,2,ASP1_32,PIPO,update,update,update,update,2233.5,33.4,20.07,19.68,4.7,22.11,0.23,6.48,-0.21,3.26,3.72,3.32,3.3,2.64,-0.02,0.31,0.13,-0.01,0.11,8.21,12.82,13.97,16.2,16.97,17.91,18.94,19.86,21.23,22.7,23.46,24.13,26.03,28.37,29.45,24.33,24.24,27.23,1791,2004,12.05,13.31,11.5,12.78,12.92,14.36,887,980,951,1057,7359,8267
031102Lidar10087_0087,-1356766.837,-232370.5806,504777.5502,3814244.835,"fourFri, P1",Sitgreaves,12.7,0.2,1/5 Acre,0.902293734,8194,2,2,ASP1_22,PIPO,update,update,update,update,1050,19.86,10.74,11.11,2.82,7.98,0.26,4.31,-0.32,2.75,2.3,2.04,2.01,1.6,-0.1,0.15,0.14,-0.06,0.09,3.65,6.09,6.93,8.25,8.57,9.24,10.24,11.04,11.71,12.47,12.88,13.25,14.2,14.91,16.3,25.55,24.01,26.33,1449,1493,14.17,12.87,12.98,11.79,14.23,12.92,804,730,807,733,5670,6216
031102Lidar10088_0088,-1354137.008,-233541.6455,507579.925,3813507.818,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.417793133,8278,3,2,ASP1_32,PIPO,update,update,update,update,1301,22.27,12.64,12.45,2.25,5.09,0.17,2.73,-0.64,5.06,1.71,1.37,1.46,1.23,-0.06,0.19,0.09,-0.05,0.16,4.77,9.33,9.84,10.92,11.35,11.68,12.25,12.71,13.25,13.81,14.08,14.42,15.25,16,17.77,27.84,25.95,28.38,865,882,14.61,15.89,13.39,14.59,14.64,15.96,454,494,455,496,3107,3398
031102Lidar10089_0089,-1338537.076,-229600.1025,522480.3516,3819798.119,"fourFri, P1",Sitgreaves,12.7,0.2,1/5 Acre,0.052287768,8049,3,1,ASP1_31,JUDE2_PIPO,update,update,update,update,1254.15,26.23,8.74,4.65,5.32,28.32,0.6,9.2,0.59,2.02,4.65,3.53,2.44,2.98,0.56,-0.001976,0.34,0.18,-0.000663,2.1,2.57,3.02,3.83,4.33,4.68,5.38,6.9,9.42,11.83,13.53,14.46,16.84,18.45,20.04,23.84,23.09,25.63,1133,1218,10.81,18.2,10.86,18.01,12.06,19.99,514,865,573,950,4751,5274
031102Lidar10090_0090,-1332549.831,-233727.6933,529091.5905,3816688.376,"fourFri, P1",Sitgreaves,12.7,0.2,1/5 Acre,0.036548791,8278,3,2,ASP1_32,PIPO,update,update,update,update,1256.96,29.25,10.92,2.97,5.86,34.42,0.53,10.14,0.03,1.79,5.04,4.99,8.26,3.37,0.04,-0.02,0.3,0.01,-0.00838,2.15,2.43,2.91,4.07,5.6,6.81,8.97,11.24,12.56,15.15,15.74,16.68,19.04,20.21,21.63,24.14,25.5,27.48,2728,3105,15.63,24.48,15.36,25.81,16.55,27.81,1767,2766,1871,3143,11299,12175
031102Lidar10091_0091,-1354422.173,-227222.4384,506295.6457,3819651.757,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.563461179,8278,3,2,ASP1_32,PIPO,update,update,update,update,1569.14,33.77,9.46,4.59,5.68,32.29,0.6,8.16,0.69,2.27,4.76,3.81,3.51,3.16,0.63,0.11,0.33,0.2,0.03,2.16,2.8,3.32,4.29,4.7,5.13,6.36,8.1,9.33,11.91,12.86,15.76,19.07,20.39,21.75,30.22,30.32,33.68,1651,1840,12.53,24.71,12.52,24.93,13.91,27.69,685,1350,760,1513,5463,6067
031102Lidar10092_0092,-1333782.215,-233962.0373,527902.2197,3816266.966,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.052454099,7998,1,2,ASP1_12,JUMO,update,update,update,update,1239.84,27.9,3.78,3.52,1.25,1.57,0.33,1.7,1.23,5.51,0.97,0.84,0.81,0.67,0.12,0.08,0.17,0.18,0.12,2.03,2.2,2.4,2.68,2.81,3.01,3.28,3.57,3.89,4.3,4.51,4.72,5.34,6.01,8.52,28.35,26.34,28.4,552,553,17.46,20.8,16.19,19.34,17.46,20.85,340,405,340,406,1947,2099
031102Lidar10093_0093,-1334015.429,-231284.6456,527246.6944,3818852.654,"fourFri, P1",Sitgreaves,12.7,0.2,1/5 Acre,0.744930623,7831,1,1,ASP1_11,JUMO_PIED,update,update,update,update,1180.71,25.83,4.35,3.34,1.57,2.49,0.36,2.11,0.8,3.3,1.27,1.03,1.04,0.87,0.14,0.08,0.2,0.15,0.1,2.05,2.25,2.5,2.96,3.15,3.32,3.66,4.1,4.59,5.02,5.26,5.59,6.57,7.39,9.03,21.29,20.4,21.32,1902,1905,12.14,18.67,11.62,17.88,12.14,18.69,1085,1668,1085,1670,8933,9336
031102Lidar10094_0094,-1331877.12,-239907.9274,530738.2848,3810740.511,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.832171421,7831,1,1,ASP1_11,JUNIP_PIED,update,update,update,update,855.1,20.98,4.59,2.13,1.82,3.32,0.39,2.97,0.49,2.55,1.55,1.48,2.31,1.03,0.11,0.03,0.22,0.1,0.03,2.03,2.17,2.34,2.76,2.98,3.2,3.73,4.45,5.12,5.7,5.95,6.23,6.94,7.64,9.42,23.68,22.34,23.76,1134,1138,15.28,30.24,14.37,28.67,15.28,30.49,732,1448,732,1460,4788,5092
031102Lidar10095_0095,-1364248.314,-243103.52,499032.7486,3802567.262,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.352269846,8194,2,2,ASP1_22,PIPO,update,update,update,update,1144.55,22.52,8.21,2.43,3.98,15.88,0.48,7.65,-0.17,1.66,3.51,3.33,6.42,2.28,-0.11,-0.07,0.27,-0.04,-0.03,2.06,2.28,2.51,3.15,3.92,5.45,7.33,8.86,10.17,11.12,11.57,12.12,13.25,13.93,14.61,24.41,23.6,25.51,848,886,16.64,27.58,15.53,26.69,16.78,28.85,578,958,583,1002,3473,3754
031102Lidar10096_0096,-1365498.082,-242050.9205,497622.5177,3803403.353,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.395845273,8194,2,2,ASP1_22,PIPO,update,update,update,update,1241.04,38.32,9.06,11.19,3.15,9.96,0.34,4.4,-0.51,2.31,2.62,2.11,2.1,1.78,-0.23,0.11,0.19,-0.13,0.06,2.3,3.03,3.95,6.16,7.05,7.64,8.61,9.7,10.48,11.16,11.46,11.86,12.83,13.44,14.14,30.98,28.7,31.54,2296,2338,18.59,9.86,16.93,8.97,18.6,9.86,1378,731,1379,731,7411,8145
031102Lidar10097_0097,-1350940.731,-222088.3005,508947.4294,3825221.828,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.904743272,7831,1,1,ASP1_11,JUMO,update,update,update,update,963.82,21.61,4.66,3.33,2.19,4.83,0.47,3.49,0.75,2.23,1.9,1.16,0.95,1.2,0.28,0.03,0.25,0.23,0.02,2.03,2.18,2.4,2.78,2.92,3.06,3.39,3.73,4.35,5.85,6.41,7.07,8.19,8.81,9.58,22.7,21.72,23.34,1108,1139,11.86,19.67,11.12,18.67,11.94,20.06,579,960,583,979,4880,5242
031102Lidar10098_0098,-1351542.298,-223212.2543,508526.697,3824027.487,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.576124159,7831,1,1,ASP1_11,JUDE2,update,update,update,update,816.54,17.65,3.87,2.23,1.58,2.51,0.4,2.11,1.09,3.5,1.26,0.96,1.2,0.85,0.22,0.08,0.22,0.25,0.09,2.04,2.16,2.29,2.48,2.59,2.7,3.04,3.44,3.91,4.37,4.7,5.06,6.4,7.39,8.3,11.75,11.45,11.8,273,274,8.01,17.74,7.77,17.3,8.01,17.82,186,412,186,414,2322,2392
031102Lidar10099_0099,-1340435.596,-222277.6836,519432.3731,3826672.931,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.859968393,7831,1,1,ASP1_11,JUMO,update,update,update,update,773.28,18.33,4.35,2.95,1.73,3.01,0.39,2.57,0.67,2.4,1.45,1.16,0.93,0.97,0.17,0.04,0.22,0.18,0.05,2.03,2.2,2.39,2.77,2.97,3.14,3.46,3.87,4.51,5.12,5.54,5.98,7.22,7.71,8.41,22.6,21.61,22.87,674,682,13.18,23.24,12.48,22.21,13.21,23.51,393,693,394,701,2981,3155
031102Lidar10100_0100,-1338680.34,-224230.2885,521488.2215,3825034.269,"fourFri, P1",Sitgreaves,12.7,0.1,1/10 Acre,0.025337978,7998,1,2,ASP1_12,JUMO,update,update,update,update,1926.25,44.4,3.43,3.87,0.93,0.87,0.27,1.34,0.77,3.81,0.74,0.67,0.73,0.51,0.05,0.05,0.15,0.11,0.1,2.03,2.15,2.28,2.55,2.67,2.81,3.11,3.41,3.66,3.9,4.01,4.13,4.52,5.06,6.32,25.75,24.03,25.75,1482,1482,19.68,12.63,18.37,11.79,19.68,12.63,1133,727,1133,727,5755,6166
